date,day_index,soc_trajectory,gpt_reported_cost,computed_cost_actual,milp_actual_cost,feasible,violations,api_cost_usd
2019-03-05,62,"[0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",123456.78,47341.41412105264,46504.698294,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.01602
2019-03-06,63,"[0.5, 0.75, 1.0, 0.75, 0.5, 0.75, 0.5, 0.25, 0.0, 0.25, 0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.25, 0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0]",1234.56,38200.50898105263,36173.96329545706,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36; t=4: charge=13.0105 kW > cmax=12.36; t=8: charge=13.0105 kW > cmax=12.36; t=9: charge=13.0105 kW > cmax=12.36,0.01647
2019-03-07,64,"[0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,60127.02133999999,58895.22146315789,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36,0.0153
2019-03-08,65,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,34046.82544105263,33245.39816210527,False,t=10: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36,0.015885
2019-03-09,66,"[0.5, 0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,46937.59069473686,45857.11472073684,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36,0.01605
2019-03-10,67,"[0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,45526.777545263154,44626.34910578947,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.016095
2019-03-11,68,"[0.5, 0.5, 0.5, 0.7, 0.95, 1.0, 1.0, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15876.8,16423.48359473684,15520.940782105265,False,t=3: charge=13.0105 kW > cmax=12.36,0.01563
2019-03-12,69,"[0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,48812.14448631579,47648.022113880885,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.015975
2019-03-13,70,"[0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,51381.571136842096,49819.854253105244,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.01584
2019-03-14,71,"[0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,47946.21410947367,46681.17819263158,False,t=2: charge=13.0105 kW > cmax=12.36; t=3: charge=13.0105 kW > cmax=12.36; t=10: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36,0.01617
2019-03-15,72,,,,45980.452364,False,SOC parse failed (got 0 values),0.014145
2019-03-16,73,"[0.5, 0.5, 0.5, 0.5, 0.75, 0.75, 0.75, 0.75, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,31841.488848421053,30520.185202526314,False,t=3: charge=13.0105 kW > cmax=12.36; t=9: charge=13.0105 kW > cmax=12.36; t=10: charge=13.0105 kW > cmax=12.36,0.0162
2019-03-17,74,"[0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.5, 0.25, 0.25, 0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,34105.96204,33580.928398000004,False,t=2: charge=13.0105 kW > cmax=12.36; t=3: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36,0.017175
2019-03-18,75,"[0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,44695.48266210526,43224.02031556233,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.01566
2019-03-19,76,"[0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.25, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0]",1234.56,49855.62098736842,49787.04120210526,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36,0.01593
2019-03-20,77,"[0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,45668.82561157894,45126.2293528421,False,t=2: charge=13.0105 kW > cmax=12.36; t=3: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36,0.015555
2019-03-21,78,"[0.5, 0.5, 0.5, 0.75, 0.75, 0.75, 0.75, 0.75, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,41916.66888315789,41118.14490315789,False,t=2: charge=13.0105 kW > cmax=12.36; t=10: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36,0.01575
2019-03-22,79,"[0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.25, 0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.25, 0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.25, 0.0]",1234.56,45397.7785094737,43078.68783567866,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36; t=6: charge=13.0105 kW > cmax=12.36; t=7: charge=13.0105 kW > cmax=12.36; t=8: charge=13.0105 kW > cmax=12.36,0.015345
2019-03-23,80,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,31945.88423263157,30033.998124210524,False,t=10: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36,0.016065
2019-03-24,81,"[0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.5, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,28397.284683157897,27361.85625789473,False,t=3: charge=13.0105 kW > cmax=12.36; t=4: charge=13.0105 kW > cmax=12.36,0.016065
2019-03-25,82,"[0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.25, 0.5, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,38671.535344210526,37349.23143878116,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36,0.01608
2019-03-26,83,"[0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5, 0.75, 0.75, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,41933.93926,40931.089209750695,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36,0.016305
2019-03-27,84,"[0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,42116.04137789474,40691.00847944598,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.01626
2019-03-28,85,"[0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,40140.97048421052,39149.34167052632,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36,0.016245
2019-03-29,86,"[0.5, 0.45, 0.4, 0.35, 0.3, 0.25, 0.2, 0.15, 0.1, 0.05, 0.0, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.45, 0.4, 0.35, 0.3]",1234.56,46013.36426842106,43630.236961894734,True,,0.01761
2019-03-30,87,"[0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,33225.861111578946,31345.614651578948,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.016185
2019-03-31,88,"[0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12000.0,29686.179960000005,28104.5753064266,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36,0.01575
2019-04-01,89,"[0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,52332.82528842105,51200.32527838228,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.01551
2019-04-02,90,"[0.5, 0.5, 0.75, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,55465.71750210526,55029.606457506925,False,t=1: charge=13.0105 kW > cmax=12.36; t=3: charge=13.0105 kW > cmax=12.36,0.01692
2019-04-03,91,"[0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0]",1234.56,39637.41626210527,39346.961200113576,False,t=3: charge=13.0105 kW > cmax=12.36; t=4: charge=13.0105 kW > cmax=12.36,0.01809
2019-04-04,92,"[0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,47215.66620210527,45932.50954947369,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.015315
2019-04-05,93,"[0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.5, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0]",1234.56,38206.10913473685,37707.530853,False,t=2: charge=13.0105 kW > cmax=12.36; t=3: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36; t=14: charge=13.0105 kW > cmax=12.36; t=22: charge=13.0105 kW > cmax=12.36,0.01713
2019-04-06,94,"[0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.25, 0.5, 0.25, 0.0, 0.25, 0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.25, 0.5, 0.25, 0.0, 0.25, 0.0]",1234.56,35040.44059789473,33476.65041916897,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36; t=6: charge=13.0105 kW > cmax=12.36; t=7: charge=13.0105 kW > cmax=12.36; t=10: charge=13.0105 kW > cmax=12.36,0.016245
2019-04-07,95,"[0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.25, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0]",1234.56,55691.26611789474,54341.79619927977,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36; t=14: charge=13.0105 kW > cmax=12.36; t=17: charge=13.0105 kW > cmax=12.36; t=18: charge=13.0105 kW > cmax=12.36,0.01647
2019-04-08,96,"[0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1, 0.0, 0.1, 0.2, 0.3, 0.4, 0.3, 0.2, 0.1, 0.0, 0.0]",12345.67,28160.99450294737,27301.09980526316,True,,0.01593
2019-04-09,97,"[0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,44021.06959263159,42565.39964376731,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.01671
2019-04-10,98,"[0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,48918.784288421055,47122.13198360111,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.016455
2019-04-11,99,"[0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,30112.035128421056,28072.816334238232,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.01596
2019-04-12,100,"[0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,49622.4881136842,48217.75361953739,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.01668
2019-04-13,101,"[0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.75, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1356.24,37595.31346000001,37083.19206177286,False,t=2: charge=13.0105 kW > cmax=12.36; t=3: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36; t=14: charge=13.0105 kW > cmax=12.36,0.015675
2019-04-14,102,"[0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1345.23,32994.14296,32556.98919447368,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.018405
2019-04-15,103,"[0.5, 0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0]",12345.67,42637.962023157896,41822.85067493075,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36; t=14: charge=13.0105 kW > cmax=12.36,0.015885
2019-04-16,104,"[0.5, 0.75, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,46279.97079368421,45156.32495695291,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36,0.015645
2019-04-17,105,"[0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0]",1234.56,47020.629680000005,46807.87794155125,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36; t=13: charge=13.0105 kW > cmax=12.36; t=14: charge=13.0105 kW > cmax=12.36,0.015975
2019-04-18,106,"[0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.25, 0.5, 0.5, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,43722.61859473684,42917.607480720224,False,t=1: charge=13.0105 kW > cmax=12.36; t=2: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36,0.016065
2019-04-19,107,"[0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0]",1234.56,37784.16777368422,37336.15420315789,False,t=2: charge=13.0105 kW > cmax=12.36; t=3: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=12: charge=13.0105 kW > cmax=12.36,0.01602
2019-04-20,108,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 0.75, 0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0]",1234.56,27791.03361263157,26452.25136204986,False,t=10: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36; t=14: charge=13.0105 kW > cmax=12.36; t=15: charge=13.0105 kW > cmax=12.36,0.01596
2019-04-21,109,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12345.67,21148.920395789475,18267.554918947368,False,t=10: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36,0.015915
2019-04-22,110,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0]",12345.67,18190.78,16419.589479210525,False,t=23: discharge=23.4840 kW > dmax=12.36,0.01599
2019-04-23,111,"[0.5, 0.75, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,45372.27475684211,43303.34992496399,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.01599
2019-04-24,112,"[0.5, 0.75, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,41455.172077894735,40228.23116100001,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.017985
2019-04-25,113,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]",1234.56,25733.60798631579,24536.420012631577,False,t=10: charge=13.0105 kW > cmax=12.36; t=11: charge=13.0105 kW > cmax=12.36,0.01671
2019-04-26,114,,,,34414.1048240831,False,SOC parse failed (got 0 values),0.0
2019-04-27,115,,,,26662.83980238228,False,SOC parse failed (got 0 values),0.0
2019-04-28,116,,,,19549.84072736842,False,SOC parse failed (got 0 values),0.0
2019-04-29,117,,,,36390.66088199447,False,SOC parse failed (got 0 values),0.0
2019-04-30,118,,,,38296.40153238505,False,SOC parse failed (got 0 values),0.0
2019-05-01,119,,,,45448.17011933518,False,SOC parse failed (got 0 values),0.0
2019-05-02,120,,,,52181.94521939059,False,SOC parse failed (got 0 values),0.0
2019-05-03,121,,,,47756.47498773684,False,SOC parse failed (got 0 values),0.0
2019-05-04,122,,,,41012.65789852631,False,SOC parse failed (got 0 values),0.0
2019-05-05,123,,,,22694.6865099169,False,SOC parse failed (got 0 values),0.0
2019-05-06,124,,,,38524.080808000006,False,SOC parse failed (got 0 values),0.0
2019-05-07,125,,,,53027.54804080609,False,SOC parse failed (got 0 values),0.0
2019-05-08,126,,,,39448.27490232687,False,SOC parse failed (got 0 values),0.0
2019-05-09,127,,,,44459.085472797786,False,SOC parse failed (got 0 values),0.0
2019-05-10,128,,,,33359.37035368421,False,SOC parse failed (got 0 values),0.0
2019-05-11,129,,,,33229.8002368421,False,SOC parse failed (got 0 values),0.0
2019-05-12,130,,,,49823.38820027702,False,SOC parse failed (got 0 values),0.0
2019-05-13,131,,,,42454.08651802216,False,SOC parse failed (got 0 values),0.0
2019-05-14,132,,,,42774.0266831579,False,SOC parse failed (got 0 values),0.0
2019-05-15,133,,,,44010.55041717451,False,SOC parse failed (got 0 values),0.0
2019-05-16,134,,,,41679.79062908587,False,SOC parse failed (got 0 values),0.0
2019-05-17,135,,,,41344.62853094736,False,SOC parse failed (got 0 values),0.0
2019-05-18,136,,,,30165.36854587257,False,SOC parse failed (got 0 values),0.0
2019-05-19,137,,,,24286.95709368421,False,SOC parse failed (got 0 values),0.0
2019-05-20,138,,,,37105.994125000005,False,SOC parse failed (got 0 values),0.0
2019-05-21,139,,,,36413.60570965097,False,SOC parse failed (got 0 values),0.0
2019-05-22,140,,,,39321.64653052631,False,SOC parse failed (got 0 values),0.0
2019-05-23,141,,,,38463.93762110526,False,SOC parse failed (got 0 values),0.0
2019-05-24,142,,,,36471.43628609418,False,SOC parse failed (got 0 values),0.0
2019-05-25,143,,,,28421.29315,False,SOC parse failed (got 0 values),0.0
2019-05-26,144,,,,24226.89054932964,False,SOC parse failed (got 0 values),0.0
2019-05-27,145,,,,34024.033489224385,False,SOC parse failed (got 0 values),0.0
2019-05-28,146,,,,34545.55410768976,False,SOC parse failed (got 0 values),0.0
2019-05-29,147,,,,32150.24794,False,SOC parse failed (got 0 values),0.0
2019-05-30,148,,,,35123.504273,False,SOC parse failed (got 0 values),0.0
2019-05-31,149,,,,36576.34256421053,False,SOC parse failed (got 0 values),0.0
2019-06-01,150,,,,35240.261902,False,SOC parse failed (got 0 values),0.0
2019-06-02,151,,,,48734.8214378144,False,SOC parse failed (got 0 values),0.0
2019-06-03,152,,,,48977.61472210526,False,SOC parse failed (got 0 values),0.0
2019-06-04,153,,,,34329.196501717444,False,SOC parse failed (got 0 values),0.0
2019-06-05,154,,,,39599.5106664155,False,SOC parse failed (got 0 values),0.0
2019-06-06,155,,,,40798.93645257617,False,SOC parse failed (got 0 values),0.0
2019-06-07,156,,,,40415.67188052632,False,SOC parse failed (got 0 values),0.0
2019-06-08,157,,,,39749.44948105263,False,SOC parse failed (got 0 values),0.0
2019-06-09,158,,,,44609.54424,False,SOC parse failed (got 0 values),0.0
2019-06-10,159,,,,24497.25659900277,False,SOC parse failed (got 0 values),0.0
2019-06-11,160,,,,42289.7555231579,False,SOC parse failed (got 0 values),0.0
2019-06-12,161,,,,45668.33589012189,False,SOC parse failed (got 0 values),0.0
2019-06-13,162,,,,42624.67541919114,False,SOC parse failed (got 0 values),0.0
2019-06-14,163,,,,41741.1506700277,False,SOC parse failed (got 0 values),0.0
2019-06-15,164,,,,30197.53527379501,False,SOC parse failed (got 0 values),0.0
2019-06-16,165,,,,24426.703660000003,False,SOC parse failed (got 0 values),0.0
2019-06-17,166,,,,40341.90042127424,False,SOC parse failed (got 0 values),0.0
2019-06-18,167,,,,47529.744631263166,False,SOC parse failed (got 0 values),0.0
2019-06-19,168,,,,50012.66566063158,False,SOC parse failed (got 0 values),0.0
